Sing新加坡,#genre#
MoviePlex FHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d6e000ead8df049684444cc6e25
FUSION,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d86000d9dd7f049c5be62a544dc
INVESTMENT PITCH,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d920000784af049f14136c47100
CCX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d9d0007d19ef04a1e1b33280293
日本JP,#genre#
AT-X HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a21dd00026e59bf6e022f53082a9d
BS-TBS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a21cd0004b9bdbf6dc4467ff766ad
BSジャパン,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a21bb000df8cfbf6d8054551233ec
BSフジ JP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a21a300048f44bf6d202b4d0f24f8
BS朝日,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a218a000306e8bf6cbe1e2f2d16b2
BS日テレ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a217600019c44bf6c6fa138a21c99
BS釣りビジョン,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a216000016ecebf6c19a57bf53ac9
GAORA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a214b0000fe29bf6bc7805d3c5203
GREEN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a21390000f4a9bf6b812e34f8645a
IMAGICA BS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a21220008a862bf6b294f71a24d01
J SPORTS 1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a20d7000988debf6a04905a174f61
J SPORTS 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a20ba000cdc3bbf69942274820099
J SPORTS 3,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a20a200018b30bf69337c51750a0c
J SPORTS 4,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a208100012886bf68b27a61ba4329
MBS毎日放送,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a2069000e98fdbf68582b0b3029ec
BS1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a204b000cf2e8bf67e28f510e10b9
BSプレミアム,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a203600052133bf678e867cf478d6
NHK-Eテレ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a202100034f6cbf673c04601341f8
NHKEテレ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a20060005df7dbf66d334679e719d
NHK総合,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1ff10002ac95bf6680630445195d
NHK総合大阪,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1fd60004c2c5bf66177416044be5
TBSニュース,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1fab000bc2abbf6571465e4f1f93
TOKYO MX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f8c00078484bf64f71811583488
WOWOW,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f78000bd061bf64aa1101192b43
WOWOWシネマ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f6700073ad3bf64667d3a825541
WOWOWライブ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f510005dcacbf64103357d547ba
アニマックス,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f4000032e9ebf63cd1b65372d2e
アニマルプラネット,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f29000a23b6bf63750d35b93e5f
カートゥーンネットワーク,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1f0e0002f156bf6309be3c492f0c
キッズステーションHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1e87000ca97abf60fce276b25423
ゴルフネットワーク,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1e5c0009e306bf605435191f2182
サンテレビ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1e490008ec04bf6009be7df5348e
スカイ A sports,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1e3400024affbf5fb60300fa762f
スターチャンネル 1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1dee000a3065bf5ea698467626f0
スターチャンネル 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1dd900025eafbf5e5290514069b6
スターチャンネル 3,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1dc0000243f3bf5df0e17ac0501d
ディズニージュニア,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d9e000af328bf5d6e4a4e1b5c10
ディズニーチャンネル,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d880007ad81bf5d1783598709ed
テレビ朝日,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d6d000e8673bf5cafcc47cf6f73
テレビ大阪,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d550007f828bf5c505e1c7a528c
テレビ東京,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d4200096286bf5c06837a157907
ファミリー劇場,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d2e000d7174bf5bb96c78257de0
フジテレビ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d170002940abf5b5ccc37d040a1
ホームドラマ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1d01000d430bbf5b099e7240530d
東映チャンネル,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1963000edde0bf4ce8d56b1505da
読売テレビ JP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a194e0008b6bbbf4c953a4cf62695
関西テレビ,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a193f0005fc30bf4c59ef67c95a11
日テレG JP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a191f000edbd9bf4bdf345ae13f0f
衛星劇場 JP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a18b90000c5aabf4a4d231be33905
日本テレビ JP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a190f000d952dbf4ba061442b10e3
韩国KR,#genre#
kbs1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=649439cb000d62089c5890a32129087b
kbs2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a15a2000811adbf3e3d2b2cdc5763
sbs,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a15bb00049a59bf3e9df0020d319e
mbc,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a15dd00040304bf3f229a0cc75cb1
mbn,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a160400031b41bf3fbab42d6a0090
jtbc,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1615000b05f0bf3fff2226b2202b
tvn,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a163c000a4f64bf40974c0cad0cce
CHANNEL A,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1654000f331fbf40f64c1e7b0135
INET,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a166900019872bf4144d921bf2acd
YTN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a167d000a6426bf41953a1298264b
OCN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a169000080607bf41ded6287c1634
OCN movies,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a16a3000dbfc9bf422a860622246a
Disney어린이,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a16b700065bbcbf4276c121e67572
MBC Drama,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a16ca0002ccedbf42c010275c2770
MBC스포츠,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a16dd00097a6fbf430bfe2c7f5e99
CTS Onstyle,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a16f60006f6dabf436d0104342620
TV조선,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a170d00090593bf43c7603c7831ea
CBS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a174a0004ee56bf44b49c077c07d1
SPOTV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a175c000571b5bf44fb0d1f291038
SPOTV 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a162a00091534bf4050ab7d5940fb
KBS스포츠,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a177400036e3fbf4558494fd13999
MNET,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a178900000fe4bf45a9753b4c1a1d
바둑TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a179e00022b19bf45fc07109c7350
SBS plus,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a17b200050b2cbf464ae169a83ce6
OCN thrills,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a17c6000675d0bf46995e33067f1b
연합뉴스TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a17d8000a8b40bf46e0ba276c0477
내셔널지오그래,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a17eb000d2cd1bf472b9f4a697c7a
SBS스포츠,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a1807000e2893bf47993f54057b7f
SBS골프,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a181900011a81bf47dc38661e214f
JTBC골프,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a183c000cddb0bf4867f37b157f23
VIP,#genre#
日本1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a7fef0001cbadc0dd785024cf7b16
松视3台,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=650b8a0e000007df8f1b27da75d42f65.ts
日本2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a7fef0001cbadc0dd785024cf7b16
HAPPY,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a803200002963c0de7d9d18c613b0
彩虹K,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a80460008b827c0decdee29e32e4a
玩美台,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a809400078800c0dffe502ef54240
香蕉台,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=650b8ae60005f36b8f1e751f68bd1c14
ATV 垫台,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a80b3000e6c47c0e0793a487a2d83
驚艷台,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=650b8b37000c4e8a8f1fb328756e4077
极限台HOT,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=650b8b700004037d8f208fb144ea7e3f.ts
彩虹电影,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=650b89c6000280318f1a0f3c30b74958
11.热舞,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f467d0007d02950843193582d157f
12.探花1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f4a720003177e5093a56b35103bec
13.探花2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f4689000560ce50845fd32f1e3642
14.三级,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f46e90005e4b65085d6f66e8430d7
15.良家,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f46fa00003df4508617eb220234bd
16.人妻,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f210008fc287489385479a92810
17.张总,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f750009511b748a808a27984fac
18.轮播1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f5d000b5491748a234e7ced2​​478
19.轮播2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f69000cb436748a5288486852e5
20.韩国演艺圈,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f44000009c47489bec26ba13f81
21.沉先生1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f461b00047d7c5082b1e9785e07d1
22.沉先生2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f4606000b30f85082619878c7475e
23.直播1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f4642000eba1250834ce0704e60b0
24.直播2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f462a0001fb665082ebdc599b5e74
25.直播3,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f5100084a5c7489f3a771c078c4
26.小宝神探,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f4651000e995c5083877078e11741
27.太子神探,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f46600000aa455083be767ecc30be
28.偷拍,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64487f82000255b1748ab189692e4233
29.剧情1赌博网勿信,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643b3804000d529540abe3af535f7949
30.剧情2赌博网禁止信,p3p://108.181.32.169 :18888/643c452200057d4e44c6e5886a9d1abe
31.换妻1赌博网禁止信,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643c45330007748c44c728716e235ede
32.换妻1赌博网禁止信,p3p:// 108.181.32.169:18888/643c4554000bc4ba44c7aa6c52af6d13
33.传媒3赌博网勿信,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643c454300039d1b44c765ee65b91ba8
34.传媒4,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f470a000467b05086577a5049739d
35.酒店偷拍赌博网勿信,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643c456e0008fdf744c80f46561f2529
36.酒店偷拍2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=643f466e000109ae5083f53f78515fe0
37.麻豆赌博网勿信,p3p:// 108.181.32.169:18888/643ad82100025d323f355232416654c2
38.粉红台,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a800b00087defc0dde7672f891ee4
39.彩虹E,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=641a802000061354c0de38d050782a5d
40.21天然,p3p://108.181.32.169: 18888/642316230005e319e267fc00076e6e77
41.AGirlKnows,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=618888860005a2bce275369f096d68b2
42.AmateurAllure,p3p://10 8.181.32.169:18888/64231a180004ee7de27770c263dc6c5c
43.阿尼洛斯,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a2700022f77e277aaa6349f3b6c
44.屁股游行,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a33000d8e7de277dc6f4f9a18e6
45.ATKExotics,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a4200010d06e27813d404c6258d
46.ATKGirlfriends,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a510001a320e2784e927fb73712
47.辣妹,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a5e0004e407e27882302c8b31e1
48.坏熟女,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a730008e6bde278d53e721a5725
49.BangBus,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231a7f0003d91​​1e27902d3411850e7
50.BigNaturals,p3p//108.181.32.169:18888/64231a8b0002615ee2793152059606bd
51.BigTitsRou​​ndAsses,p3p//108.181.32.169:18888/64231b27000855e1e27b94397bf80b92
52.BigWetButts,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231b31000b2fa3e27bbc0401b41502
53.黑色,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231b3d000ccc38e27beb4e0c6761a2
54.BlackedRaw,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231b4a000de8afe27c1e5f78545a2d
55.BlowJobFridaysBrattySis,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231b6a00041098e27c98db39615346
56.BrownBunnies,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231b78000add51e27cd14927255d3f
57.CastingCouch,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231b86000a48fae27d07d329db33e4
58.CherryPimps,p3p ://108.181.32.169:18888/64231b92000a3affe27d36af63d61e29
59.ClubSeventeen,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231bb0000c5af4e27dac6b1ac34aa7
60.CosplayBa是的,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e29000b5e44e28754d970cf79e5
61.Cum4k,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e3500087509e28782fb78337450
62.DaughterSwap,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e43000005c0e287b78262934d05
63.DeepThro在警报器,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e4e000d5285e287e5e27ae210aa
64.DigitalDesire,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e5c000707ade2881af5064017b3
65.DorcelClub,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e6700099e41e28846973df74159
66.邪恶天使,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e73000047b5e288731314ab23d5
67.Exotic4k,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e8​​60007ac07e288bf3061103b0d
68.ExploitedCollegeGirls,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e91000587aae288e99916e46fdd
69.ExxxtraSmall,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231e9c0007a45ee289151c0c8f60ca
70.FakeTaxi,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231eaa000cc687e2894d1c6445706e
71.FamilyStrokes,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231f800006c5b7e28c8f791462113b
72.FantasyHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231f8a0006c438e28cb688051704fb
73.FemJoy,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231fa100081c21e28d10b9786a536d
74.FilthyFamily,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231fad000bdd26e28d408f21004aae
75.FilthyPOV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231fbd00063ca2e28d7d9e6f266ed8
76.FootsieBabes,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231fc9000c2217e28dae004f27257d
77.FTVGirls,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231fd4000eb8abe28dd9a20117693f
78.FuckedHard18,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64231fe40007e776e28e16636c8f19c7
